"IP","SoftwareVersion","UUID","Uptime","batteries__Voltage","batteries__Wear","batteries__current","batteries__id","batteries__microswitch","batteries__present","batteries__rgb","batteries__solenoid","batteries__temp","batteries__uuid","id","date"
"10.0.0.45.","MILI v0.0.0a","756111441902","87473538","4005.60009765625","0","367.8571472167969","0","True","True","0","False","48.53372573852539","3735928559","1676381428261","1676381428261"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3954","0","564.2857055664062","3","True","True","0","False","60.41055679321289","45067","",""
"","","","","3699.60009765625","0","114.28571319580078","4","True","True","0","False","39.73606872558594","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87488737","4004.39990234375","0","360.71429443359375","0","True","True","0","False","48.53372573852539","3735928559","1676381443406","1676381443406"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3951.60009765625","0","557.1428833007812","3","True","True","0","False","59.970672607421875","45067","",""
"","","","","3698.39990234375","0","110.71428680419922","4","True","True","0","False","39.73606872558594","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87503936","4004.39990234375","0","360.71429443359375","0","True","True","0","False","48.53372573852539","3735928559","1676381458703","1676381458703"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3951.60009765625","0","553.5714111328125","3","True","True","0","False","61.8768310546875","45067","",""
"","","","","3698.39990234375","0","110.71428680419922","4","True","True","0","False","39.73606872558594","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87519135","4006.800048828125","0","360.71429443359375","0","True","True","0","False","48.3870964050293","3735928559","1676381473765","1676381473765"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3955.199951171875","0","560.7142944335938","3","True","True","0","False","59.67741775512695","45067","",""
"","","","","3698.39990234375","0","110.71428680419922","4","True","True","0","False","39.73606872558594","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87534337","4008","0","360.71429443359375","0","True","True","0","False","48.3870964050293","3735928559","1676381488962","1676381488962"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3956.39990234375","0","567.8571166992188","3","True","True","0","False","61.290321350097656","45067","",""
"","","","","3698.39990234375","0","110.71428680419922","4","True","True","0","False","39.73606872558594","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87549536","4008","0","360.71429443359375","0","True","True","0","False","48.3870964050293","3735928559","1676381504164","1676381504164"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3956.39990234375","0","564.2857055664062","3","True","True","0","False","60.11730194091797","45067","",""
"","","","","3699.60009765625","0","110.71428680419922","4","True","True","0","False","39.58944320678711","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87564736","4009.199951171875","0","360.71429443359375","0","True","True","0","False","48.53372573852539","3735928559","1676381519363","1676381519363"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3956.39990234375","0","560.7142944335938","3","True","True","0","False","59.82404708862305","45067","",""
"","","","","3699.60009765625","0","110.71428680419922","4","True","True","0","False","39.73606872558594","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87579936","4009.199951171875","0","357.1428527832031","0","True","True","0","False","48.3870964050293","3735928559","1676381534562","1676381534562"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3955.199951171875","0","553.5714111328125","3","True","True","0","False","61.8768310546875","45067","",""
"","","","","3699.60009765625","0","107.14286041259766","4","True","True","0","False","39.73606872558594","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87595136","4009.199951171875","0","357.1428527832031","0","True","True","0","False","48.24047088623047","3735928559","1676381549763","1676381549763"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3955.199951171875","0","557.1428833007812","3","True","True","0","False","59.38416290283203","45067","",""
"","","","","3699.60009765625","0","107.14286041259766","4","True","True","0","False","39.73606872558594","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87610335","4010.39990234375","0","357.1428527832031","0","True","True","0","False","48.24047088623047","3735928559","1676381564960","1676381564960"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3957.60009765625","0","560.7142944335938","3","True","True","0","False","60.850440979003906","45067","",""
"","","","","3699.60009765625","0","107.14286041259766","4","True","True","0","False","39.58944320678711","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87625534","4011.60009765625","0","357.1428527832031","0","True","True","0","False","48.24047088623047","3735928559","1676381580160","1676381580160"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3958.800048828125","0","560.7142944335938","3","True","True","0","False","59.970672607421875","45067","",""
"","","","","3699.60009765625","0","110.71428680419922","4","True","True","0","False","39.58944320678711","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87640733","4012.800048828125","0","360.71429443359375","0","True","True","0","False","48.24047088623047","3735928559","1676381595363","1676381595363"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3958.800048828125","0","557.1428833007812","3","True","True","0","False","59.530792236328125","45067","",""
"","","","","3699.60009765625","0","110.71428680419922","4","True","True","0","False","39.58944320678711","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87655935","4014","0","357.1428527832031","0","True","True","0","False","47.94721221923828","3735928559","1676381610626","1676381610626"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3957.60009765625","0","553.5714111328125","3","True","True","0","False","61.58357620239258","45067","",""
"","","","","3699.60009765625","0","107.14286041259766","4","True","True","0","False","39.73606872558594","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87671134","4014","0","353.5714416503906","0","True","True","0","False","48.24047088623047","3735928559","1676381625779","1676381625779"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3957.60009765625","0","553.5714111328125","3","True","True","0","False","59.2375373840332","45067","",""
"","","","","3699.60009765625","0","103.57142639160156","4","True","True","0","False","39.58944320678711","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87686333","4014","0","353.5714416503906","0","True","True","0","False","48.3870964050293","3735928559","1676381640965","1676381640965"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3960","0","557.1428833007812","3","True","True","0","False","60.850440979003906","45067","",""
"","","","","3699.60009765625","0","107.14286041259766","4","True","True","0","False","40.029327392578125","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87701531","4016.39990234375","0","357.1428527832031","0","True","True","0","False","48.3870964050293","3735928559","1676381656194","1676381656194"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3962.39990234375","0","564.2857055664062","3","True","True","0","False","60.11730194091797","45067","",""
"","","","","3699.60009765625","0","107.14286041259766","4","True","True","0","False","39.58944320678711","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87716730","4017.60009765625","0","360.71429443359375","0","True","True","0","False","48.3870964050293","3735928559","1676381671450","1676381671450"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3964.800048828125","0","567.8571166992188","3","True","True","0","False","59.67741775512695","45067","",""
"","","","","3700.800048828125","0","103.57142639160156","4","True","True","0","False","39.58944320678711","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87731933","4018.800048828125","0","360.71429443359375","0","True","True","0","False","48.3870964050293","3735928559","1676381686559","1676381686559"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3963.60009765625","0","564.2857055664062","3","True","True","0","False","61.8768310546875","45067","",""
"","","","","3700.800048828125","0","107.14286041259766","4","True","True","0","False","39.442813873291016","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87747132","4018.800048828125","0","357.1428527832031","0","True","True","0","False","48.24047088623047","3735928559","1676381701762","1676381701762"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3962.39990234375","0","557.1428833007812","3","True","True","0","False","59.09090805053711","45067","",""
"","","","","3699.60009765625","0","107.14286041259766","4","True","True","0","False","39.442813873291016","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87762330","4018.800048828125","0","357.1428527832031","0","True","True","0","False","48.24047088623047","3735928559","1676381717021","1676381717021"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3963.60009765625","0","560.7142944335938","3","True","True","0","False","60.850440979003906","45067","",""
"","","","","3699.60009765625","0","107.14286041259766","4","True","True","0","False","39.58944320678711","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87777528","4021.199951171875","0","357.1428527832031","0","True","True","0","False","48.24047088623047","3735928559","1676381732276","1676381732276"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3964.800048828125","0","564.2857055664062","3","True","True","0","False","60.11730194091797","45067","",""
"","","","","3699.60009765625","0","103.57142639160156","4","True","True","0","False","39.442813873291016","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87792726","4022.39990234375","0","360.71429443359375","0","True","True","0","False","48.24047088623047","3735928559","1676381747419","1676381747419"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3966","0","560.7142944335938","3","True","True","0","False","59.67741775512695","45067","",""
"","","","","3699.60009765625","0","103.57142639160156","4","True","True","0","False","39.58944320678711","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87807924","4023.60009765625","0","360.71429443359375","0","True","True","0","False","48.24047088623047","3735928559","1676381762553","1676381762553"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3967.199951171875","0","564.2857055664062","3","True","True","0","False","61.58357620239258","45067","",""
"","","","","3700.800048828125","0","107.14286041259766","4","True","True","0","False","39.442813873291016","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87823123","4023.60009765625","0","357.1428527832031","0","True","True","0","False","47.94721221923828","3735928559","1676381777756","1676381777756"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3964.800048828125","0","557.1428833007812","3","True","True","0","False","59.2375373840332","45067","",""
"","","","","3700.800048828125","0","103.57142639160156","4","True","True","0","False","39.442813873291016","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87838322","4023.60009765625","0","357.1428527832031","0","True","True","0","False","48.093841552734375","3735928559","1676381792952","1676381792952"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3966","0","557.1428833007812","3","True","True","0","False","60.70381164550781","45067","",""
"","","","","3699.60009765625","0","107.14286041259766","4","True","True","0","False","39.442813873291016","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87853522","4024.800048828125","0","357.1428527832031","0","True","True","0","False","48.24047088623047","3735928559","1676381808153","1676381808153"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3966","0","553.5714111328125","3","True","True","0","False","60.41055679321289","45067","",""
"","","","","3700.800048828125","0","103.57142639160156","4","True","True","0","False","39.442813873291016","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87868721","4026","0","357.1428527832031","0","True","True","0","False","48.093841552734375","3735928559","1676381823349","1676381823349"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3969.60009765625","0","564.2857055664062","3","True","True","0","False","59.2375373840332","45067","",""
"","","","","3700.800048828125","0","107.14286041259766","4","True","True","0","False","39.29618835449219","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87883921","4027.199951171875","0","360.71429443359375","0","True","True","0","False","47.94721221923828","3735928559","1676381838551","1676381838551"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3970.800048828125","0","564.2857055664062","3","True","True","0","False","61.73020553588867","45067","",""
"","","","","3702","0","107.14286041259766","4","True","True","0","False","39.442813873291016","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87899120","4028.39990234375","0","360.71429443359375","0","True","True","0","False","48.093841552734375","3735928559","1676381853785","1676381853785"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3969.60009765625","0","557.1428833007812","3","True","True","0","False","59.2375373840332","45067","",""
"","","","","3702","0","110.71428680419922","4","True","True","0","False","39.58944320678711","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87914126","4029.60009765625","0","360.71429443359375","0","True","True","0","False","48.093841552734375","3735928559","1676381868775","1676381868775"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3969.60009765625","0","557.1428833007812","3","True","True","0","False","61.290321350097656","45067","",""
"","","","","3702","0","107.14286041259766","4","True","True","0","False","39.29618835449219","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87929137","4029.60009765625","0","360.71429443359375","0","True","True","0","False","47.80058670043945","3735928559","1676381883767","1676381883767"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3970.800048828125","0","560.7142944335938","3","True","True","0","False","59.38416290283203","45067","",""
"","","","","3702","0","107.14286041259766","4","True","True","0","False","39.442813873291016","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87944336","4030.800048828125","0","360.71429443359375","0","True","True","0","False","47.94721221923828","3735928559","1676381898971","1676381898971"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3973.199951171875","0","564.2857055664062","3","True","True","0","False","61.290321350097656","45067","",""
"","","","","3702","0","107.14286041259766","4","True","True","0","False","39.442813873291016","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87959535","4032","0","360.71429443359375","0","True","True","0","False","48.093841552734375","3735928559","1676381914166","1676381914166"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3974.39990234375","0","564.2857055664062","3","True","True","0","False","60.26393127441406","45067","",""
"","","","","3703.199951171875","0","107.14286041259766","4","True","True","0","False","39.149559020996094","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87974734","4033.199951171875","0","360.71429443359375","0","True","True","0","False","48.24047088623047","3735928559","1676381929363","1676381929363"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3976.800048828125","0","567.8571166992188","3","True","True","0","False","59.38416290283203","45067","",""
"","","","","3704.39990234375","0","110.71428680419922","4","True","True","0","False","39.442813873291016","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87989934","4033.199951171875","0","357.1428527832031","0","True","True","0","False","48.24047088623047","3735928559","1676381944564","1676381944564"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3975.60009765625","0","564.2857055664062","3","True","True","0","False","61.58357620239258","45067","",""
"","","","","3703.199951171875","0","107.14286041259766","4","True","True","0","False","39.442813873291016","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88005133","4034.39990234375","0","357.1428527832031","0","True","True","0","False","47.94721221923828","3735928559","1676381959764","1676381959764"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3974.39990234375","0","557.1428833007812","3","True","True","0","False","59.67741775512695","45067","",""
"","","","","3703.199951171875","0","107.14286041259766","4","True","True","0","False","39.29618835449219","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88020332","4035.60009765625","0","360.71429443359375","0","True","True","0","False","48.093841552734375","3735928559","1676381975009","1676381975009"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3978","0","567.8571166992188","3","True","True","0","False","60.70381164550781","45067","",""
"","","","","3704.39990234375","0","107.14286041259766","4","True","True","0","False","39.149559020996094","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88035530","4036.800048828125","0","360.71429443359375","0","True","True","0","False","48.24047088623047","3735928559","1676381990161","1676381990161"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3979.199951171875","0","567.8571166992188","3","True","True","0","False","60.557186126708984","45067","",""
"","","","","3704.39990234375","0","107.14286041259766","4","True","True","0","False","39.442813873291016","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88050730","4036.800048828125","0","360.71429443359375","0","True","True","0","False","48.24047088623047","3735928559","1676382005361","1676382005361"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3980.39990234375","0","571.4285888671875","3","True","True","0","False","59.530792236328125","45067","",""
"","","","","3703.199951171875","0","107.14286041259766","4","True","True","0","False","39.442813873291016","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88065930","4038","0","360.71429443359375","0","True","True","0","False","48.093841552734375","3735928559","1676382020561","1676382020561"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3980.39990234375","0","564.2857055664062","3","True","True","0","False","61.58357620239258","45067","",""
"","","","","3703.199951171875","0","103.57142639160156","4","True","True","0","False","39.29618835449219","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88081129","4038","0","357.1428527832031","0","True","True","0","False","48.093841552734375","3735928559","1676382035760","1676382035760"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3980.39990234375","0","564.2857055664062","3","True","True","0","False","59.2375373840332","45067","",""
"","","","","3703.199951171875","0","103.57142639160156","4","True","True","0","False","39.149559020996094","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88096327","4039.199951171875","0","360.71429443359375","0","True","True","0","False","48.093841552734375","3735928559","1676382050959","1676382050959"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3981.60009765625","0","564.2857055664062","3","True","True","0","False","60.997066497802734","45067","",""
"","","","","3700.800048828125","0","96.42857360839844","4","True","True","0","False","39.29618835449219","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88111526","4039.199951171875","0","357.1428527832031","0","True","True","0","False","48.093841552734375","3735928559","1676382066161","1676382066161"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3984","0","571.4285888671875","3","True","True","0","False","60.850440979003906","45067","",""
"","","","","3702","0","100","4","True","True","0","False","39.29618835449219","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88126725","4041.60009765625","0","360.71429443359375","0","True","True","0","False","48.093841552734375","3735928559","1676382081360","1676382081360"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3985.199951171875","0","571.4285888671875","3","True","True","0","False","59.530792236328125","45067","",""
"","","","","3696","0","85.71428680419922","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88141925","4041.60009765625","0","360.71429443359375","0","True","True","0","False","47.94721221923828","3735928559","1676382096557","1676382096557"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3985.199951171875","0","567.8571166992188","3","True","True","0","False","61.58357620239258","45067","",""
"","","","","3696","0","85.71428680419922","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88157128","4042.800048828125","0","360.71429443359375","0","True","True","0","False","48.093841552734375","3735928559","1676382111808","1676382111808"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3982.800048828125","0","564.2857055664062","3","True","True","0","False","59.67741775512695","45067","",""
"","","","","3697.199951171875","0","85.71428680419922","4","True","True","0","False","39.149559020996094","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88172151","4044","0","360.71429443359375","0","True","True","0","False","48.093841552734375","3735928559","1676382126784","1676382126784"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3985.199951171875","0","567.8571166992188","3","True","True","0","False","61.43695068359375","45067","",""
"","","","","3697.199951171875","0","89.28571319580078","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88187350","4047.60009765625","0","367.8571472167969","0","True","True","0","False","48.3870964050293","3735928559","1676382141983","1676382141983"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3987.60009765625","0","571.4285888671875","3","True","True","0","False","60.41055679321289","45067","",""
"","","","","3699.60009765625","0","92.85713958740234","4","True","True","0","False","39.29618835449219","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88202550","4046.39990234375","0","360.71429443359375","0","True","True","0","False","48.24047088623047","3735928559","1676382157186","1676382157186"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3987.60009765625","0","567.8571166992188","3","True","True","0","False","60.11730194091797","45067","",""
"","","","","3698.39990234375","0","92.85713958740234","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88217749","4045.199951171875","0","357.1428527832031","0","True","True","0","False","48.3870964050293","3735928559","1676382172383","1676382172383"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3985.199951171875","0","564.2857055664062","3","True","True","0","False","61.58357620239258","45067","",""
"","","","","3698.39990234375","0","89.28571319580078","4","True","True","0","False","38.85630416870117","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88232954","4045.199951171875","0","353.5714416503906","0","True","True","0","False","48.093841552734375","3735928559","1676382187614","1676382187614"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3985.199951171875","0","557.1428833007812","3","True","True","0","False","59.2375373840332","45067","",""
"","","","","3698.39990234375","0","89.28571319580078","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88248153","4044","0","350","0","True","True","0","False","47.94721221923828","3735928559","1676382202787","1676382202787"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3982.800048828125","0","553.5714111328125","3","True","True","0","False","61.290321350097656","45067","",""
"","","","","3697.199951171875","0","85.71428680419922","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88263352","4045.199951171875","0","353.5714416503906","0","True","True","0","False","48.093841552734375","3735928559","1676382218046","1676382218046"
